uberon_id name
UBERON:0007303 pharyngeal_vasculature
UBERON:0006336 obsolete_unspecified
UBERON:0003200 obsolete_pedicel
UBERON:0003202 endocuticle
UBERON:0003203 obsolete_apodeme
UBERON:0003204 obsolete_epipharynx
UBERON:0003205 obsolete_articulation
UBERON:0003206 obsolete_apophysis
UBERON:0009567 nail_of_pedal_digit
UBERON:0003428 gonadal_fat_pad
UBERON:0009565 nail_of_manual_digit
UBERON:0004004 cerebellum_lobule
UBERON:0004003 cerebellum_hemisphere_lobule
UBERON:0004001 olfactory_bulb_layer
UBERON:0003429 abdomen_nerve
UBERON:3010452 non-involuting_marginal_zone
UBERON:3010453 ventral_marginal_zone
UBERON:3010450 dorso-lateral_marginal_zone
UBERON:0008346 duodenal_epithelium
UBERON:3010456 lower_blastopore_lip
UBERON:3010326 obsolete_blastocoel_anlage
UBERON:0004009 cerebellum_posterior_vermis
UBERON:0004008 cerebellar_plate
UBERON:3010772 M._dorsalis_trunci
UBERON:0018396 pulmonary_baroreceptor
UBERON:0014169 nigrostriatal_tract
UBERON:2000959 sclerotome_somite_26
UBERON:2000958 sclerotome_somite_23
UBERON:0018394 vein_baroreceptor
UBERON:2000953 sclerotome_somite_12
UBERON:0013485 crypt_of_Lieberkuhn_of_colon
UBERON:0002824 vestibular_ganglion
UBERON:2000957 hypaxial_region_somite_19
UBERON:2000956 sclerotome_somite_20
UBERON:2000955 sclerotome_somite_18
UBERON:2000954 sclerotome_somite_15
UBERON:0018648 upper_premolar_4
UBERON:0022258 endolemniscal_nucleus
UBERON:0018649 cardiac_muscle_tissue_of_ventricle
UBERON:0022256 subthalamic_fasciculus
UBERON:0015039 pedal_digit_3_metatarsal_endochondral_element
UBERON:0022254 ventral_thalamic_fasciculus
UBERON:0022252 precentral_sulcus
UBERON:0003422 mesenchyme_of_umbilical_cord
UBERON:0022250 subcallosal_fasciculus
UBERON:0005145 metanephric_comma-shaped_body
UBERON:0000932 obsolete_ventral_longitudinal_muscle
UBERON:0008304 inner_chondrogenic_layer_of_perichondrium
UBERON:0000931 proctodeum
UBERON:0008305 outer_fibrous_layer_of_perichondrium
UBERON:0005151 metanephric_proximal_tubule
UBERON:0000930 stomodeum
UBERON:0008941 pleural_ganglion
UBERON:0005141 metanephric_short_descending_thin_limb
UBERON:3010202 tail_base_gland
UBERON:0008307 heart_endothelium
UBERON:0000420 myoepithelium
UBERON:0014385 aryepiglottic_fold
UBERON:0034953 embryonic_lymph_sac
UBERON:0008246 pyloric_stomach
UBERON:0014386 vertebral_endplate
UBERON:0007756 metatarsophalangeal_joint_of_pedal_digit_3
UBERON:0000935 anterior_commissure
UBERON:0014382 collection_of_hairs_on_head_or_neck
UBERON:0004905 articulation
UBERON:0034958 retroperitoneal_embryonic_lymph_sac
UBERON:0005414 zone_of_polarizing_activity
UBERON:0014389 gustatory_papilla_of_tongue
UBERON:0014388 kidney_collecting_duct_epithelium
UBERON:2000928 myotome_somite_19
UBERON:2000878 obsolete_fast_muscle_cell_somite_17
UBERON:0015814 outer_ear_epithelium
UBERON:0005419 pectoral_appendage_bud
UBERON:0024394 obsolete_regional_part_of_Parahippocampal_gyrus
UBERON:0024397 obsolete_regional_part_of_tuberomammillary_nucleus
UBERON:0004902 urogenital_sinus_epithelium
UBERON:0005149 metanephric_connecting_tubule
UBERON:0007997 sesamoid_bone_of_manus
UBERON:0005148 metanephric_S-shaped_body
UBERON:4000081 cosmoid_scale
UBERON:2000926 myotome_somite_12
UBERON:2001265 ovarian_follicle_stage_II
UBERON:2002149 vertebral_element_9
UBERON:0010714 iliac_cartilage_element
UBERON:0011785 ramus_of_feather_barb
UBERON:0010712 limb_skeleton_subdivision
UBERON:0010713 paired_fin_skeleton
UBERON:0010710 pectoral_fin_skeleton
UBERON:0010711 pelvic_fin_skeleton
UBERON:0010718 pubic_cartilage_element
UBERON:0010719 girdle_skeleton
UBERON:0018385 metacercaria
UBERON:0011944 subintestinal_vein
UBERON:0018245 deep_cervical_thymus
UBERON:0014837 pectoantebrachialis
UBERON:0012401 small_intestine_smooth_muscle_circular_layer
UBERON:0012402 small_intestine_smooth_muscle_longitudinal_layer
UBERON:0015813 middle_ear_epithelium
UBERON:2005247 obsolete_CiA
UBERON:0014741 lateral_pallium
UBERON:2000900 hypaxial_region_somite_4
UBERON:3000937 prezonal_element
UBERON:3000931 intercalary_element_of_hind_digit
UBERON:0014740 dorsal_pallium
UBERON:0005664 2nd_arch_endoderm
UBERON:0005665 3rd_arch_endoderm
UBERON:0005666 4th_arch_endoderm
UBERON:0005667 connecting_stalk_mesoderm
UBERON:0005661 3rd_arch_ectoderm
UBERON:2000924 myotome_somite_1
UBERON:0014742 central_nucleus_of_pallium
UBERON:0005669 peritoneal_cavity_mesothelium
UBERON:2000925 hypaxial_region_somite_10
UBERON:0030330 obsolete_predominantly_gray_part_of_rostral_intralaminar_nuclei
UBERON:0017157 exoccipital-atlas_joint
UBERON:0017156 flexor_cruris_lateralis_muscle
UBERON:0006539 mammary_gland_fluid/secretion
UBERON:0018530 male_inguinal_ring
UBERON:3010324 obsolete_zygote
UBERON:2000922 obsolete_muscle_pioneer_somite_4
UBERON:0003848 gonadal_vein
UBERON:0003846 thymus_epithelium
UBERON:0003847 thyroid_artery
UBERON:0003844 upper_eyelid_epithelium
UBERON:0003845 lower_eyelid_epithelium
UBERON:0003842 neural_tube_lumen
UBERON:0003843 dental_epithelium
UBERON:0003840 hindlimb_joint
UBERON:0003841 autopod_joint
UBERON:0027227 obsolete_cytoarchitectural_part_of_retina
UBERON:2002131 obsolete_horizontal_septum
UBERON:0027221 adrenergic_system
UBERON:2000923 obsolete_muscle_pioneer_somite_7
UBERON:0016520 epithelium_of_female_urethra
UBERON:0013412 crotaphion
UBERON:2000311 adductor_mandibulae_complex
UBERON:0006544 kidney_vasculature
UBERON:2000313 anal_inclinator
UBERON:2000315 asteriscus
UBERON:0018537 tail_feather
UBERON:0024329 obsolete_predominantly_white_regional_part_of_cerebral_peduncle
UBERON:2000319 branchiostegal_membrane
UBERON:2000318 brainstem_and_spinal_white_matter
UBERON:0006647 adventitia_of_ductus_deferens
UBERON:0006314 bodily_fluid
UBERON:0006645 adventitia_of_epididymis
UBERON:0006644 tunica_albuginea_of_ovary
UBERON:0006311 chamber_of_eyeball
UBERON:0006310 vitelline_venous_plexus
UBERON:0004898 obsolete_right_lung_caudal_lobe_lobar_bronchus_mesenchyme
UBERON:0006312 ocular_refractive_media
UBERON:2001979 hyomandibula-metapterygoid_joint
UBERON:0006869 electric_organ
UBERON:0006868 seminal_fluid_secreting_gland
UBERON:0006319 spinal_cord_reticular_nucleus
UBERON:0006318 orbitalis_muscle
UBERON:0006649 suspensory_ligament_of_ovary
UBERON:0006541 outer_medulla_inner_stripe_loop_of_henle
UBERON:0002522 tunica_media
UBERON:0002523 tunica_intima
UBERON:0002520 submandibular_lymph_node
UBERON:0002521 elastic_tissue
UBERON:0002526 lumbar_lymph_node
UBERON:0002527 pancreatic_lymph_node
UBERON:0002524 mediastinal_lymph_node
UBERON:0002525 brachial_lymph_node
UBERON:4000123 odontode_tissue
UBERON:0002528 sacral_lymph_node
UBERON:0002529 limb_segment
UBERON:3010325 animal_hemisphere
UBERON:0009522 lateral_lingual_swelling_epithelium
UBERON:3010118 quadrato-orbital_commissure
UBERON:0013436 porion
UBERON:0004628 thoracic_vertebra_3
UBERON:0016400 infrapatellar_fat_pad
UBERON:0016401 pancreaticoduodenal_lymph_node
UBERON:0016402 colic_lymph_node
UBERON:0016403 thoracic_wall
UBERON:3000177 flange_of_quadratojugal
UBERON:0016408 corona_of_glans_penis
UBERON:0016409 base_of_glans_penis
UBERON:2000809 myotome_somite_4
UBERON:0009521 anal_membrane_endodermal_component
UBERON:0008790 rugal_fold
UBERON:3000179 foramen_acusticum
UBERON:0009866 Hatschek's_nephridium
UBERON:0015147 pinna_hair
UBERON:2000835 sclerotome_somite_28
UBERON:0016467 antitragus
UBERON:0008323 dorsal_artery_of_clitoris
UBERON:0009867 Hatschek's_diverticulum
UBERON:0034889 posterior_parietal_cortex
UBERON:2001048 obsolete_slow_muscle_cell_somite_13
UBERON:2001049 obsolete_slow_muscle_cell_somite_16
UBERON:2001046 sclerotome_somite_8
UBERON:2001047 obsolete_slow_muscle_cell_somite_10
UBERON:2001044 sclerotome_somite_3
UBERON:2001045 sclerotome_somite_5
UBERON:2001040 epaxial_region_somite_24
UBERON:0034884 juxtaglomerular_arteriole
UBERON:0008320 common_penile_artery
UBERON:0009864 ascidian_neural_gland
UBERON:0034885 viscerocranial_mucosa
UBERON:2005204 obsolete_rostral_ventral_3_interneuron
UBERON:2005205 obsolete_RoM2l
UBERON:2005206 obsolete_RoM2m
UBERON:2005207 obsolete_RoM3l
UBERON:2005200 obsolete_RoL2c
UBERON:0034730 olfactory_tract_linking_bulb_to_ipsilateral_dorsal_telencephalon
UBERON:2005202 obsolete_RoM1c
UBERON:2005203 obsolete_RoM1r
UBERON:0034736 coracoclavicular_ligament
UBERON:3010321 obsolete_podocyte
UBERON:0009526 maxillary_process_mesenchyme
UBERON:0000018 compound_eye
UBERON:0000019 camera-type_eye
UBERON:0022398 paracingulate_gyrus
UBERON:0000014 zone_of_skin
UBERON:0000015 anatomical_boundary
UBERON:0000016 endocrine_pancreas
UBERON:0000017 exocrine_pancreas
UBERON:0000012 somatic_nervous_system
UBERON:0000013 sympathetic_nervous_system
UBERON:0004258 back_blood_vessel
UBERON:0004259 lower_arm_blood_vessel
UBERON:0004252 hindlimb_stylopod_muscle
UBERON:0004253 skin_muscle
UBERON:0004250 upper_arm_bone
UBERON:0004251 hindlimb_zeugopod_bone
UBERON:0004256 hindlimb_zeugopod_muscle
UBERON:0004257 upper_leg_blood_vessel
UBERON:0004254 forelimb_zeugopod_muscle
UBERON:0004255 forelimb_stylopod_muscle
UBERON:0015174 helicine_artery_of_penis
UBERON:0015171 uterine_spiral_artery
UBERON:0015170 nauplius_eye
UBERON:0015173 helicine_branch_of_uterine_artery
UBERON:0015172 endometrial_blood_vessel
UBERON:0008573 lateral_crico-arytenoid
UBERON:0008572 posterior_crico-arytenoid
UBERON:0008571 suprahyoid_muscle
UBERON:0011389 bulbospongiosus_muscle
UBERON:0008575 oblique_arytenoid
UBERON:0008574 transverse_arytenoid
UBERON:4200089 fibular_facet_of_the_calcaneum
UBERON:4200088 iliac_peduncle_of_the_pubis
UBERON:2001437 ductus_communicans
UBERON:4200084 preaxial_centrale
UBERON:4200087 iliac_peduncle
UBERON:4200086 iliac_neck
UBERON:2001433 posterior_sclerotic_bone
UBERON:2001432 anterior_sclerotic_bone
UBERON:2001431 primitive_olfactory_epithelium
UBERON:2001430 pneumatic_duct
UBERON:0009994 secondary_chorionic_villus
UBERON:0009995 tertiary_chorionic_villus
UBERON:0009992 cranial_sensory_ganglion
UBERON:0009993 primary_chorionic_villus
UBERON:0009990 medial_condyle_of_tibia
UBERON:0009991 lateral_condyle_of_tibia
UBERON:0005147 metanephric_renal_vesicle
UBERON:0009860 ascidian_digestive_gland
UBERON:0024940 ganglion_part_of_peripheral_nervous_system
UBERON:0001481 distal_carpal_bone
UBERON:3000694 atlantal_cotyle
UBERON:3000743 sacral_condyle
UBERON:3000037 basicranial_fenestra
UBERON:3000036 basal_process_of_palatoquadrate
UBERON:3000031 ascending_process_of_palatoquadrate
UBERON:3000746 urostyle_ridge
UBERON:3000745 webbing_of_bone_in_vertebral_column
UBERON:3000032 auditory_muscles
UBERON:0008454 rectus_capitis_posterior_major
UBERON:3000038 basimandibulare
UBERON:0010389 pterygoid_bone
UBERON:0010388 proximal_segment_of_rib
UBERON:0009199 facial_suture
UBERON:0009196 indifferent_external_genitalia
UBERON:0009197 basioccipital_pre-cartilage_condensation
UBERON:0009194 basisphenoid_cartilage_condenstion
UBERON:0009195 anal_membrane
UBERON:0009192 basisphenoid_pre-cartilage_condensation
UBERON:0009193 sphenoid_cartilage_element
UBERON:0010387 Peyer's_patch_T_cell_area
UBERON:0009191 sphenoid_bone_pre-cartilage_condensation
UBERON:0001769 iris
UBERON:0001768 uvea
UBERON:0027007 obsolete_regional_part_of_thoracic_spinal_cord_white_matter
UBERON:0001766 anterior_chamber_of_eyeball
UBERON:0001761 future_foramen_cecum
UBERON:0001760 frontal_sinus
UBERON:0001763 odontogenic_papilla
UBERON:0001762 nasal_concha
UBERON:2000920 obsolete_muscle_pioneer_somite_26
UBERON:0012503 serosa_of_fundus_of_stomach
UBERON:2001972 intercostal_ligament
UBERON:1500009 pelvic_fin_basipterygial_radial
UBERON:1500008 pelvic_fin_distal_radial_bone
UBERON:1500005 ischial_cartilage
UBERON:1500007 mesopterygium_cartilage
UBERON:1500000 scapular_blade
UBERON:1500003 lateral_line_canal_lumen
UBERON:0006875 handplate
UBERON:0008789 cranial_fossa
UBERON:2005082 dorsal_branch_nasal_ciliary_artery
UBERON:2005208 obsolete_RoM3m
UBERON:3010328 equatorial_belt
UBERON:3010661 ramus_nasalis_internus
UBERON:0009124 geniculate_placode
UBERON:3010665 ramule_palatinus
UBERON:3010664 m._intertransversarius_capitus_superior
UBERON:3010667 m._intertransversarius_capitis_inferior
UBERON:3010669 trunk_maxillary-mandibularis
UBERON:3010668 ramules_cutaneous
UBERON:0006876 vasculature_of_organ
UBERON:4000164 caudal_fin
UBERON:4000166 anal_fin_skeleton
UBERON:4000167 caudal_fin_skeleton
UBERON:0011658 epiplastron
UBERON:0011659 entoplastron
UBERON:0024946 obsolete_regional_part_of_cochlear_canal
UBERON:2000147 obsolete_presumptive_epidermis
UBERON:0010528 pneumatic_cavity_of_bone
UBERON:0001378 rectus_femoris
UBERON:0001379 vastus_lateralis
UBERON:0001372 psoas_minor_muscle
UBERON:0001373 sartorius_muscle
UBERON:0001370 gluteus_maximus
UBERON:0001371 gluteus_medius
UBERON:0001376 tensor_fasciae_latae_muscle
UBERON:0001377 quadriceps_femoris
UBERON:0001374 biceps_femoris
UBERON:0001375 semitendinosus
UBERON:2000103 supramaxilla
UBERON:0009868 Hatschek's_left_diverticulum
UBERON:0010264 hepatopancreas
UBERON:0008001 irregular_bone
UBERON:0002924 terminal_nerve
UBERON:2000892 hypaxial_region_somite_12
UBERON:0003056 pre-chordal_neural_plate
UBERON:0001977 serum
UBERON:5002544 digit_plus_metapodial_segment
UBERON:3011108 obsolete_tympanum
UBERON:2000921 obsolete_muscle_pioneer_somite_29
UBERON:0002504 lesser_trochanter
UBERON:0009714 intermaxillary_process
UBERON:0002505 spiral_modiolar_artery
UBERON:0002506 iris_epithelium
UBERON:2007040 forebrain_midbrain_boundary_neural_tube
UBERON:0002502 round_window_of_inner_ear
UBERON:0025534 sensorimotor
UBERON:0002503 greater_trochanter
UBERON:0001998 sternocostal_joint
UBERON:0001999 iliopsoas
UBERON:0001996 elastic_cartilage_tissue
UBERON:0001997 olfactory_epithelium
UBERON:0001994 hyaline_cartilage_tissue
UBERON:0001992 papillary_layer_of_dermis
UBERON:0001993 reticular_layer_of_dermis
UBERON:0001991 cervical_ganglion
UBERON:2001235 hypobranchial_3_bone
UBERON:2001234 hypobranchial_4_bone
UBERON:0009753 adrenal_gland_cortex_zone
UBERON:2001231 pharyngeal_arch_4_skeleton
UBERON:0026776 Press,_Brewer,_Dougherty,_Wade_and_Wandell_(2001)_Visuotopic_area_V7
UBERON:2001233 hypobranchial_1_bone
UBERON:2001232 pharyngeal_arch_5_skeleton
UBERON:2001239 ceratobranchial_5_bone
UBERON:0002319 mesangium
UBERON:0002318 white_matter_of_spinal_cord
UBERON:0009756 spermaceti_organ
UBERON:0002311 obsolete_nodulus_of_cerebellum
UBERON:0002310 hippocampus_fimbria
UBERON:0002313 hippocampus_pyramidal_layer
UBERON:0001568 muscle_of_larynx
UBERON:0002315 gray_matter_of_spinal_cord
UBERON:0002314 midbrain_tectum
UBERON:0002317 white_matter_of_cerebellum
UBERON:0002316 white_matter
UBERON:0009758 abdominal_ganglion
UBERON:0006491 fifth_cervical_spinal_cord_segment
UBERON:0003674 cuspid
UBERON:0005507 rhombomere_3
UBERON:0005850 lumbar_spinal_cord_lateral_column
UBERON:0005501 rhombomere_lateral_wall
UBERON:0005500 rhombomere_floor_plate
UBERON:0005855 lumbar_spinal_cord_ventral_column
UBERON:0009869 Hatschek's_right_diverticulum
UBERON:0000221 supraauricular_point
UBERON:0000220 atlanto-occipital_joint
UBERON:0006494 apex_of_arytenoid
UBERON:0017659 ventral_surface_of_penis
UBERON:2002052 prootic_depression
UBERON:0001562 digastric_muscle_group
UBERON:2005000 basal_communicating_artery
UBERON:0018114 right_kidney_interstitium
UBERON:0001154 vermiform_appendix
UBERON:0007750 metatarsophalangeal_joint_of_pedal_digit_1
UBERON:0001155 colon
UBERON:0009715 stomodeal_lumen
UBERON:0005360 inferior_glossopharyngeal_IX_ganglion
UBERON:0028395 calcarine_sulcus_(dorsal)
UBERON:0028396 calcarine_Sulcus_(ventral)
UBERON:0028399 hadjikhani_et_al._(1998)_Visuotopic_area_V1v
UBERON:0028398 hadjikhani_et_al._(1998)_Visuotopic_area_V1d
UBERON:0018355 rictal_bristle
UBERON:0015859 hepatic_lymph_node
UBERON:2005080 anterior_mesenteric_artery
UBERON:0002826 inferior_part_of_vestibular_ganglion
UBERON:2001933 sensory_canal_tubule
UBERON:0012264 obsolete_equine_forelimb_cannon_bone
UBERON:0012265 obsolete_equine_hindlimb_cannon_bone
UBERON:5103635 pedal_digit_5_digitopodial_skeleton
UBERON:0006815 areolar_connective_tissue
UBERON:0012260 alular_digit
UBERON:0012261 manual_major_digit_(Aves)
UBERON:0012262 manual_minor_digit_(Aves)
UBERON:0012263 obsolete_equine_cannon_bone
UBERON:0006878 decidua_parietalis
UBERON:0012268 equine_forelimb_splint_bone
UBERON:0012269 equine_hindlimb_splint_bone
UBERON:0003046 ventral_acoustic_stria
UBERON:0002399 lesser_omentum
UBERON:0003044 uncinate_fasciculus
UBERON:0003043 posterior_part_of_anterior_commissure
UBERON:0003040 central_gray_substance_of_midbrain
UBERON:0002398 manus
UBERON:0014569 dorsal_tegmental_nucleus_pars_ventralis
UBERON:0003048 obsolete_regional_part_of_hypothalamus
UBERON:0003049 collagen_and_cuticulin-based_cuticle
UBERON:0004906 ectodermal_part_of_digestive_tract
UBERON:0009767 proximal_interphalangeal_joint
UBERON:0004907 lower_digestive_tract
UBERON:0009769 left_common_cardinal_vein
UBERON:0004904 neuron_projection_bundle_connecting_eye_with_brain
UBERON:0001570 inferior_pharyngeal_constrictor
UBERON:0001571 genioglossus_muscle
UBERON:0001572 hyoglossus_muscle
UBERON:0001573 styloglossus
UBERON:0001574 palatoglossus_muscle
UBERON:0001575 extrinsic_muscle_of_tongue
UBERON:0001576 intrinsic_muscle_of_tongue
UBERON:0001577 facial_muscle
UBERON:0001578 orbicularis_oculi_muscle
UBERON:0001579 olfactory_nerve
UBERON:0014567 layer_of_hippocampal_field
UBERON:0004903 bronchoalveolar_duct_junction
UBERON:2102280 pectoral_fin_distal_radial_element_3
UBERON:2000630 caudal_parvocellular_preoptic_nucleus
UBERON:2000497 pelvic_adductor_profundus
UBERON:0004901 right_lung_lobar_bronchus_mesenchyme
UBERON:0003262 amniotic_mesoderm
UBERON:0003591 lobar_bronchus_connective_tissue
UBERON:0003260 endoderm_of_hindgut
UBERON:0003261 thyroid_primordium_endoderm
UBERON:0003266 obsolete_nerve_of_central_nervous_system
UBERON:0003267 tooth_of_upper_jaw
UBERON:0003264 mesoderm_of_yolk_sac
UBERON:0003265 chorionic_mesenchyme
UBERON:0003598 manus_connective_tissue
UBERON:0003599 tail_connective_tissue
UBERON:0003268 tooth_of_lower_jaw
UBERON:0003269 skeletal_muscle_tissue_of_eye
UBERON:0005383 caudate-putamen
UBERON:2000493 obsolete_decussation_of_medial_funicular_nucleus
UBERON:0004061 neural_tube_mantle_layer
UBERON:0004060 neural_tube_ventricular_layer
UBERON:0001688 incus_bone
UBERON:0001689 malleus_bone
UBERON:0009505 mesenchyme_of_trachea
UBERON:0004064 neural_tube_basal_plate
UBERON:0004066 frontonasal_prominence
UBERON:0001682 palatine_bone
UBERON:0001683 jugal_bone
UBERON:0001680 lacrimal_bone
UBERON:0001681 nasal_bone
UBERON:0001686 auditory_ossicle_bone
UBERON:0001687 stapes_bone
UBERON:0001684 mandible
UBERON:0001685 hyoid_bone
UBERON:2001784 autopalatine-vomer_joint
UBERON:0015151 Harderian_gland_duct
UBERON:0015150 dorsal_hair
UBERON:0005338 outflow_tract_aortic_component
UBERON:0010851 fibula_cartilage_element
UBERON:0014634 ventral_nerve_root_of_cervical_spinal_cord
UBERON:0014637 thoracic_spinal_cord_white_matter
UBERON:0014636 thoracic_spinal_cord_gray_matter
UBERON:0014631 dorsal_gray_commissure_of_spinal_cord
UBERON:0014630 ventral_gray_commissure_of_spinal_cord
UBERON:0011465 longissimus_atlantis_muscle
UBERON:0011464 levator_nasolabialis_muscle
UBERON:3010072 M._pyriformis
UBERON:0014639 frontal_sulcus
UBERON:0008913 perichondral_bone
UBERON:0022278 nucleus_of_pudendal_nerve
UBERON:0022279 strand_of_hair_on_external_ear
UBERON:0034907 pineal_parenchyma
UBERON:2000498 dilator_operculi
UBERON:0022271 corticopontine_fibers
UBERON:0022272 corticobulbar_tract
UBERON:0022273 lacrimal_lake
UBERON:0022274 lacrimal_papilla
UBERON:0022275 colic_flexure
UBERON:0022276 splenic_flexure_of_colon
UBERON:0015484 skin_of_metapodial_pad
UBERON:0007143 right_internal_carotid_artery
UBERON:0024001 hemispheric_Lobule_V
UBERON:0008917 ampullary_organ
UBERON:0024003 hemispheric_Lobule_VII
UBERON:0007142 left_internal_carotid_artery
UBERON:0003276 obsolete_skeleton_of_embryo
UBERON:0024009 hemispheric_Lobule_X
UBERON:0007141 visceral_mesothelium
UBERON:0008919 obsolete_mesenchyme_from_somatopleure
UBERON:0007140 parietal_mesothelium
UBERON:0034978 paraganglion_(generic)
UBERON:0034979 nonchromaffin_paraganglion
UBERON:0008918 ampulla_of_Lorenzini
UBERON:0006728 liver_left_medial_lobe
UBERON:0008443 webbed_digit
UBERON:0034971 aortic_body
UBERON:0034972 jugular_body
UBERON:0006729 liver_perisinusoidal_space
UBERON:0002881 sublingual_nucleus
UBERON:0002880 pontobulbar_nucleus
UBERON:0002883 central_amygdaloid_nucleus
UBERON:0002882 supraspinal_nucleus
UBERON:0002885 accessory_basal_amygdaloid_nucleus
UBERON:0002884 intercalated_amygdaloid_nuclei
UBERON:0002887 basal_amygdaloid_nucleus
UBERON:0002886 lateral_amygdaloid_nucleus
UBERON:0002889 medial_part_of_basal_amygdaloid_nucleus
UBERON:0002888 lateral_part_of_basal_amygdaloid_nucleus
UBERON:4300111 lateral_ethmoid_element
UBERON:0007144 embryonic_post-anal_tail
UBERON:2001846 inter-ventral_hypohyal_joint
UBERON:2001847 dorsal_hypohyal-urohyal_joint
UBERON:2001844 ceratohyal-ventral_hypohyal_joint
UBERON:0015851 upper_right_incisor_tusk
UBERON:2001842 epihyal-ceratohyal_joint
UBERON:2001840 tip
UBERON:2001841 interhyal-epihyal_joint
UBERON:2001592 claustrum_bone
UBERON:2001593 caudal_fin_upper_lobe
UBERON:2001594 caudal_fin_lower_lobe
UBERON:0007149 inferior_thyroid_artery
UBERON:2001848 ventral_hypohyal-urohyal_joint
UBERON:2001849 epihyal-branchiostegal_ray_joint
UBERON:2007005 hemal_prezygapophysis
UBERON:3010075 tympanic_fold
UBERON:0007148 lumen_of_hindgut
UBERON:0008791 rugal_fold_of_stomach
UBERON:0024177 obsolete_regional_part_orbital_frontal_cortex
UBERON:0015800 taenia_tectum_of_brain
UBERON:2002160 ural_centrum_3
UBERON:2002161 ural_centrum_4
UBERON:2002162 ural_vertebra
UBERON:0002940 anterior_column_of_fornix
UBERON:0007122 pharyngeal_pouch_1
UBERON:2002166 pseudourostyle
UBERON:2002167 stegural
UBERON:0003988 thymus_corticomedullary_boundary
UBERON:0010732 alisphenoid_pre-cartilage_condensation
UBERON:0010733 alisphenoid_cartilage_element
UBERON:0024173 obsolete_regional_part_of_inner_ear
UBERON:0010737 distal_tarsal_bone_4
UBERON:0010738 distal_tarsal_bone_5
UBERON:0010739 distal_carpal_bone_5
UBERON:0012469 external_anal_region
UBERON:0012462 proctodeum_portion_of_cloaca
UBERON:0012463 cloacal_lumen
UBERON:0012466 extraembryonic_cavities
UBERON:0012467 enclosed_anatomical_space
UBERON:0012464 cloacal_vent
UBERON:0012465 lumen_of_terminal_part_of_digestive_tract
UBERON:0014851 chorda_tendinea_of_left_ventricle
UBERON:0014850 hemomonochorial_placental_membrane
UBERON:0014852 chorda_tendinea_of_right_ventricle
UBERON:0014854 anterior_leaflet_of_mitral_valve
UBERON:0014857 zoea_stage
UBERON:0014859 megalopa_stage
UBERON:0005004 mucosa_of_right_ureter
UBERON:3000263 lamina_precerebralis
UBERON:3000264 lamina_superior
UBERON:2000442 supraneural_bone
UBERON:2005344 preopticohypothalamic_tract
UBERON:0005005 mucosa_of_left_ureter
UBERON:3010719 dilated_medial_process_of_metacarpal_IV
UBERON:0015855 ventral_ectodermal_ridge
UBERON:0035146 tractus_sacci_vasculosi
UBERON:0010244 choroid_tapetum_lucidum
UBERON:0035144 preputial_space
UBERON:0035145 nucleus_sacci_vasculosi
UBERON:0035142 preputial_space_of_male
UBERON:0035143 preputial_space_of_female
UBERON:0010245 retinal_tapetum_lucidum
UBERON:0035149 gingival_epithelial_attachment
UBERON:0022348 dentate_gyrus_granule_cell_layer_inner_blade
UBERON:0025067 obsolete_regional_part_of_corticomedial_nuclear_complex
UBERON:2001706 infraorbital_11
UBERON:2001450 apical_ectodermal_ridge_pelvic_fin
UBERON:0018117 left_renal_cortex_interstitium
UBERON:0003868 proximal_phalanx_of_pes
UBERON:0003869 presumptive_ganglion
UBERON:2000083 ventral_mesoderm
UBERON:2000084 yolk
UBERON:0022349 dentate_gyrus_granule_cell_layer_outer_blade
UBERON:0003860 hindlimb_mesenchyme
UBERON:0003861 neural_arch
UBERON:0003862 pedal_digit_4_phalanx
UBERON:0003863 pedal_digit_5_phalanx
UBERON:0003864 middle_phalanx_of_manus
UBERON:0003865 distal_phalanx_of_manus
UBERON:0003866 middle_phalanx_of_pes
UBERON:0003867 distal_phalanx_of_pes
UBERON:0035075 thymus_subunit
UBERON:2000980 somite_25
UBERON:0014603 paraventricular_nucleus_of_the_hypothalamus_magnocellular_division
UBERON:3000283 margo_orbitalis_of_squamosal
UBERON:2000984 superior_reticular_formation_tegmentum
UBERON:2000337 basioccipital_posterodorsal_region
UBERON:0024285 obsolete_regional_part_of_basal_part_of_pons
UBERON:2000335 crossed_tecto-bulbar_tract
UBERON:0014605 fundus_striati
UBERON:0015423 hilar_portion_of_hepatic_duct
UBERON:0006339 third_ventricle_choroid_plexus_stroma
UBERON:0006338 lateral_ventricle_choroid_plexus_stroma
UBERON:0006337 distal_early_tubule
UBERON:0006334 posterior_lateral_line
UBERON:0006333 snout
UBERON:0006332 nasal_capsule
UBERON:0006331 brainstem_nucleus
UBERON:0006330 anterior_lingual_gland
UBERON:0011804 feather_bud,_epidermal_component
UBERON:2000988 hypaxial_region_somite_5
UBERON:2002118 scale_radius
UBERON:2000989 hypaxial_region_somite_8
UBERON:2001788 pelvic_splint
UBERON:0035079 deep_intraparotid_lymph_node
UBERON:0013539 Brodmann_(1909)_area_8
UBERON:0014835 serratus_muscle
UBERON:0011807 epidermis_of_feather_follicle
UBERON:0002921 longitudinal_fissure
UBERON:0013411 cranial_cavity
UBERON:0005988 atrium_myocardial_trabecula
UBERON:0003696 metatarsophalangeal_joint
UBERON:2002019 pterotic-posttemporal-supracleithrum
UBERON:0013417 epicranium
UBERON:0011806 dermis_of_feather_follicle
