0.0	1.0	1.0
1.0	0.0613134832317	0.50948483845
2.0	0.0550710109648	0.46416575997
3.0	0.0510550308779	0.433369601211
4.0	0.0478104971102	0.406594446284
5.0	0.0451157860659	0.385921755996
6.0	0.0426953174992	0.368371256918
7.0	0.0406663690876	0.35176687639
8.0	0.0388001824716	0.336203226264
9.0	0.0371190537876	0.325370168882
10.0	0.0356666834631	0.312928709967
11.0	0.0342816474704	0.3038459719
12.0	0.0330009573961	0.294810539761
13.0	0.0318170325537	0.286106249113
14.0	0.0307321025569	0.277969629595
15.0	0.029724317192	0.27030606935
16.0	0.0288217695908	0.263210180236
17.0	0.0279548958079	0.255262784427
18.0	0.0271085344705	0.246889635271
19.0	0.0263821263469	0.239841052084
20.0	0.0256829195096	0.23364397559
21.0	0.0250095761906	0.228771465065
22.0	0.0243571912398	0.223283977482
23.0	0.0238252054255	0.218269549175
24.0	0.0232200882838	0.214012015706
25.0	0.0226225518285	0.209659870382
26.0	0.0221262398324	0.205118501348
27.0	0.0216299278363	0.201286721226
28.0	0.0211144411629	0.197076493685
29.0	0.0206890308806	0.192818960216
30.0	0.0202422163073	0.189081791949
31.0	0.0197927261976	0.185959600738
32.0	0.0194422309336	0.183073939165
33.0	0.019061412924	0.179762524244
34.0	0.0186788112235	0.176403803397
35.0	0.0183595305504	0.17375467146
36.0	0.0180170618954	0.171247457306
37.0	0.017688416845	0.169165996499
38.0	0.0173789464719	0.166848006055
39.0	0.0170503014215	0.164056956337
40.0	0.0168050439212	0.16159704811
41.0	0.0165357065935	0.159089833956
42.0	0.016249870125	0.156582619802
43.0	0.0159702765747	0.154028099721
44.0	0.0157874482562	0.152325086333
45.0	0.015510976165	0.150622072946
46.0	0.0152505572919	0.148587918066
47.0	0.0150271500053	0.14612800984
48.0	0.0147890272686	0.143999243105
49.0	0.0146249277048	0.142012394153
50.0	0.0144238165545	0.140451298548
51.0	0.0142044225724	0.138511755523
52.0	0.0139939470449	0.136761436208
53.0	0.0137584998446	0.135153034675
54.0	0.0135756715262	0.133071573868
55.0	0.0134146934214	0.131652396045
56.0	0.0132216088803	0.12971285302
57.0	0.0130365509482	0.128199063343
58.0	0.0128666543889	0.125928378826
59.0	0.012673123925	0.124178059511
60.0	0.0125166050476	0.122616963906
61.0	0.0123203990473	0.12143431572
62.0	0.0121625424017	0.120204361607
63.0	0.0120091449833	0.118548654146
64.0	0.0118419239604	0.117460617815
65.0	0.0116992286875	0.116325275557
66.0	0.0115703570191	0.115095321444
67.0	0.0114437149644	0.113770755476
68.0	0.011280507246	0.11258810729
69.0	0.0111471763504	0.111263541322
70.0	0.0110058188457	0.110459340555
71.0	0.0108707042591	0.109371304224
72.0	0.0108122883818	0.108094044184
73.0	0.0106802952544	0.10686409007
74.0	0.0105853137133	0.105681441885
75.0	0.0104872107132	0.104640711481
76.0	0.0103922291722	0.103316145513
77.0	0.0102976935539	0.102133497327
78.0	0.0101527686673	0.101092766924
79.0	0.0100181000035	0.100099342448
80.0	0.00987317511698	0.0989166942618
81.0	0.00978354464868	0.0982544112777
82.0	0.00968053649855	0.0974502105114
83.0	0.00958154165297	0.0965987038176
84.0	0.00948388457558	0.0958891149061
85.0	0.00942100947095	0.0947537726477
86.0	0.00925780175257	0.0937603481716
