0.0	1.0	0.00933833404015
1.0	0.50948483845	0.0726387352632
2.0	0.46416575997	0.07360232839
3.0	0.433369601211	0.0740857554143
4.0	0.406594446284	0.0742151072428
5.0	0.385921755996	0.0746167636191
6.0	0.368371256918	0.0752127341041
7.0	0.35176687639	0.0753913537189
8.0	0.336203226264	0.0755115918315
9.0	0.325370168882	0.0763213084921
10.0	0.312928709967	0.0763865633552
11.0	0.3038459719	0.0771059170958
12.0	0.294810539761	0.0776689349186
13.0	0.286106249113	0.0781405444515
14.0	0.277969629595	0.0785624515335
15.0	0.27030606935	0.0789531863151
16.0	0.263210180236	0.0792615174221
17.0	0.255262784427	0.0792527098082
18.0	0.246889635271	0.079062580479
19.0	0.239841052084	0.0789313904068
20.0	0.23364397559	0.0789810343173
21.0	0.228771465065	0.0793814940661
22.0	0.223283977482	0.0795389437498
23.0	0.218269549175	0.0794927898282
24.0	0.214012015706	0.0799349777369
25.0	0.209659870382	0.0803422521935
26.0	0.205118501348	0.0803632656844
27.0	0.201286721226	0.0806466897898
28.0	0.197076493685	0.0808680798199
29.0	0.192818960216	0.0807576478047
30.0	0.189081791949	0.0809256747181
31.0	0.185959600738	0.0813585280543
32.0	0.183073939165	0.081525173794
33.0	0.179762524244	0.0816396682851
34.0	0.176403803397	0.0817458403665
35.0	0.17375467146	0.0819043371613
36.0	0.171247457306	0.0822278757042
37.0	0.169165996499	0.082695465162
38.0	0.166848006055	0.0829882352941
39.0	0.164056956337	0.0831574908882
40.0	0.16159704811	0.0831103109338
41.0	0.159089833956	0.0831499567314
42.0	0.156582619802	0.0832683454504
43.0	0.154028099721	0.083337599181
44.0	0.152325086333	0.0833678541839
45.0	0.150622072946	0.0838600927097
46.0	0.148587918066	0.0841166546156
47.0	0.14612800984	0.0839675981298
48.0	0.143999243105	0.0840674970311
49.0	0.142012394153	0.0838570909802
50.0	0.140451298548	0.0840719241116
51.0	0.138511755523	0.0841814731758
52.0	0.136761436208	0.0843521139089
53.0	0.135153034675	0.0847497849367
54.0	0.133071573868	0.0845836966654
55.0	0.131652396045	0.0846771739792
56.0	0.12971285302	0.0846505309953
57.0	0.128199063343	0.0848333072468
58.0	0.125928378826	0.0844650336337
59.0	0.124178059511	0.0845546786922
60.0	0.122616963906	0.0845373601644
61.0	0.12143431572	0.0850112597695
62.0	0.120204361607	0.0852226992219
63.0	0.118548654146	0.0851309576383
64.0	0.117460617815	0.0855056992321
65.0	0.116325275557	0.0856943718418
66.0	0.115095321444	0.0857293868922
67.0	0.113770755476	0.0856847655693
68.0	0.11258810729	0.0859919788994
69.0	0.111263541322	0.0859963436929
70.0	0.110459340555	0.0864302635475
71.0	0.109371304224	0.0866242038217
72.0	0.108094044184	0.086122418212
73.0	0.10686409007	0.0861884776803
74.0	0.105681441885	0.0860157092253
